dia,week_day,mes,Horacerr,mun,calle,cruce,Colonia,tipo_acc,causa,tipo_auto,sexo,edad,marca_mal,marca_bien,submarca,modelo,ruta,cinturon,alcohol,monto,herido,Consec,conse_g,conse_m,conse_sem,Id,x,y,_merge,lat,long,,,,,
14,jueves,marzo,10:01 A 12:00,zapopan,PATRIA AV,CIRCUITO MADRIGAL,COL SANTA ISABEL,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,50 A 59,NISSAN,NISSAN,MARCH,1990,,,,,,1651,1648,1787,10276,1461,665011.769,2289821.677,matched (3),,,,,,,
6,domingo,enero,12:01 A 14:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,SIN DATOS,N.D,N.D,SIN DATOS,N.D.,SIN DATOS,N.D.,,2,,,,517,520,696,694,1462,665342.1197,2293205.427,matched (3),,,,,,,
7,lunes,enero,08:01 A 10:00,zapopan,PERIFERICO,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,20 A 29,CHEV.,CHEVROLET,CHEVY,1994,,2,,,,568,571,747,745,1463,664959.4359,2292830.907,matched (3),,,,,,,
8,martes,enero,22:01 A 24:00,zapopan,PERIFERICO,SANTA CLARA COL SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,NISSAN,NISSAN,VERSA,2019,,2,,,,752,757,926,924,1464,664813.2907,2292702.925,matched (3),,,,,,,
10,jueves,enero,10:01 A 12:00,zapopan,SANTA FILOMENA COL SANTA MARGARITA,SANTA MARTHA COL SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,20 A 29,NISSAN,NISSAN,TSURV,2004,,2,,,,930,936,1101,1099,1465,665916.3138,2293179.989,matched (3),,,,,,,
10,jueves,enero,20:01 A 22:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,30 A 39,NISSAN,NISSAN,TSURU,1985,,2,,,,960,966,1131,1129,1466,665395.7123,2293205.953,matched (3),,,,,,,
16,miercoles,enero,10:01 A 12:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,CHEVROLET,CHEVROLET,CELEBRYTY,1984,,2,,,,1570,1580,1732,1730,1467,665382.2924,2293208.041,matched (3),,,,,,,
16,miercoles,enero,20:01 A 22:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,FORD,FORD,MAVERICK,1970,,2,,,,1633,1644,1796,1794,1468,665386.8674,2293196.985,matched (3),,,,,,,
17,jueves,enero,08:01 A 10:00,zapopan,PERIFERICO,SANTA CATALINA COL SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,TRANSPORTE PUBLICO,masculino,30 A 39,M. BENZ,MERCEDES-BENZ,AUTOBUS,2007,,2,,,,1710,1721,1873,1871,1469,664870.808,2292758.993,matched (3),,,,,,,
21,lunes,enero,08:01 A 10:00,zapopan,PERIFERICO,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,10 A 19,FORD,FORD,GRAND MARQUIS,1988,,2,,,,2238,2252,2384,2382,1470,664966.0699,2292837.632,matched (3),,,,,,,
22,martes,enero,06:01 A 08:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,20 A 29,MERCEDEZ,MERCEDES-BENZ,VAGONETA,2017,,2,,,,2334,2350,2482,2480,1471,665333.2747,2293196.459,matched (3),,,,,,,
24,jueves,enero,10:01 A 12:00,zapopan,PERIFERICO,SANTA LUCRECIA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,50 A 59,FORD,FORD,SCORT,1999,,2,,,,2610,2626,2758,2756,1472,665096.4726,2292976.561,matched (3),,,,,,,
27,domingo,enero,08:01 A 10:00,zapopan,PERIFERICO,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,20 A 29,RENAULT,RENAULT,LOGAN,2017,,2,,,,3068,3087,3215,3213,1473,665026.3411,2292840.443,matched (3),,,,,,,
29,martes,enero,08:01 A 10:00,zapopan,PERIFERICO,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,TRANSPORTE PUBLICO,masculino,20 A 29,M. BENZ,MERCEDES-BENZ,MIDIBUS,1997,N.D.,2,,,,3279,3296,3424,3422,1474,665030.742,2292847.146,matched (3),,,,,,,
30,miercoles,enero,20:01 A 22:00,zapopan,SANTA MARGARITA,SANTA MONICA ZAP,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,BICICLETA,N.D,N.D,SIN DATOS,N.D.,PICK UP,N.D.,,N.D.,,,,3570,3587,3703,3701,1475,664621.6993,2293111.787,matched (3),,,,,,,
5,martes,febrero,18:01 A 20:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,40 A 49,NISSAN,NISSAN,TSURU,1990,,2,,,,,596,757,4773,1476,665322.2185,2293185.25,matched (3),,,,,,,
5,martes,febrero,16:01 A 18:00,zapopan,DE LAS TORRES AV COL SANTA MARGARITA,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,40 A 49,TOYOTA,TOYOTA,YARIS,1990,,2,,,,,687,848,4864,1477,665307.4795,2292866.51,matched (3),,,,,,,
7,jueves,febrero,12:01 A 14:00,zapopan,SANTA MARGARITA,SANTA MONICA ZAP,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,10 A 19,NISSAN,NISSAN,CAJA,1998,,2,,,,,942,1100,5116,1478,664619.4663,2293111.765,matched (3),,,,,,,
8,viernes,febrero,12:01 A 14:00,zapopan,COLONIA SANTA MARGARITA,SIN DATOS,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,30 A 39,TOYOTA,TOYOTA,HILUX,2019,,2,,,,,1131,1291,5307,1479,,,master only (1),,,,,,,
8,viernes,febrero,08:01 A 10:00,zapopan,PERIFERICO,SANTA CATALINA COL SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,CAMION DE CARGA,masculino,20 A 29,INTL,INTERNATIONAL,T3,2014,,2,,,,,1191,1345,5361,1480,664869.7132,2292756.762,matched (3),,,,,,,
11,lunes,febrero,14:01 A 16:00,zapopan,MARINA VALLARTA,SANTA FE COL SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,20 A 29,NISSAN ,NISSAN ,TSURU,1992,,2,,,,,1561,1713,5729,1481,664699.9929,2294354.684,matched (3),,,,,,,
14,jueves,febrero,08:01 A 10:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,50 A 59,CHEVROLET,CHEVROLET,CHEVY,1998,,1,,,,,2085,2240,6256,1482,665384.6997,2293190.304,matched (3),,,,,,,
15,viernes,febrero,08:01 A 10:00,zapopan,PERIFERICO,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,TRANSPORTE PUBLICO,masculino,40 A 49,ILEGIBLE,N.D.,SESTICOZOME,2012,,2,,,,,2196,2347,6363,1483,664967.2299,2292833.203,matched (3),,,,,,,
24,domingo,febrero,22:01 A 24:00,zapopan,PERIFERICO,SANTA CLARA COL SANTA MARGARITA,COL SANTA MARGARITA,CONTRA OBJETO FIJO,SIN ELEMENTOS,CAMIONETA DE CARGA,N.D,N.D,VW,VOLKSWAGEN,VAN,2007,,2,,,,,3584,3728,7744,1484,664820.0117,2292700.771,matched (3),,,,,,,
4,lunes,marzo,08:01 A 10:00,zapopan,PERIFERICO,SANTA CLARA COL SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,femenino,40 A 49,HONDA,HONDA,ODISSEY,2010,,,,,,395,390,545,9034,1485,664826.7109,2292700.836,matched (3),,,,,,,
7,jueves,marzo,08:01 A 10:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,20 A 29,MB,MERCEDES-BENZ,STERLING,2001,,,,,,827,823,971,9460,1486,665327.7575,2293189.745,matched (3),,,,,,,
8,viernes,marzo,04:01 A 06:00,zapopan,DE LAS TORRES AV COL SANTA MARGARITA,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,VW,VOLKSWAGEN,SEDAN,1996,,,,,,925,921,1069,9558,1487,665290.7314,2292866.346,matched (3),,,,,,,
10,domingo,marzo,14:01 A 16:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,20 A 29,TOYOTA,TOYOTA,XRSTATION,2006,,,,,,1144,1142,1290,9779,1488,665392.4391,2293198.15,matched (3),,,,,,,
14,jueves,marzo,20:01 A 22:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,V.W.,VOLKSWAGEN,GOLF,1992,,,,,,1727,1725,1864,10353,1489,665337.7081,2293199.833,matched (3),,,,,,,
15,viernes,marzo,08:01 A 10:00,zapopan,PERIFERICO,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,MAZDA,MAZDA,MAZDA,2007,,,,,,1763,1761,1900,10389,1490,665021.8858,2292839.289,matched (3),,,,,,,
16,sabado,marzo,18:01 A 20:00,zapopan,SANTA CECILIA COL SANTA MARGARITA,SANTA LUCIA ZAP,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,TAXI,masculino,40 A 49,V.W.,VOLKSWAGEN,GOLF,1992,,,,,,1951,1950,2082,10571,1491,,,master only (1),,,,,,,
19,martes,marzo,12:01 A 14:00,zapopan,PERIFERICO,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,GRAL. MOTORS,GENERAL MOTORS,AVEO,2015,,,,,,2192,2192,2313,10802,1492,665343.8435,2293200.448,matched (3),,,,,,,
19,martes,marzo,20:01 A 22:00,zapopan,DE LAS TORRES AV COL SANTA MARGARITA,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,50 A 59,FCA MEXICO,FIAT CHRYSLER,VERNA,2005,,,,,,2329,2330,2452,10941,1493,665311.3492,2292870.434,matched (3),,,,,,,
26,martes,marzo,10:01 A 12:00,zapopan,SANTA CECILIA COL SANTA MARGARITA,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,TAXI,masculino,30 A 39,NISSAN,NISSAN,SEDAN,1993,N.D.,,,,,3210,3220,3325,11814,1494,665695.4143,2293217.223,matched (3),,,,,,,
29,viernes,marzo,20:01 A 22:00,zapopan,PERIFERICO,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,40 A 49,CHRYSLER,CHRYSLER,CHEROKEE,1994,,,,,,3662,3671,3778,12267,1495,665021.2895,2292843.168,matched (3),,,,,,,
30,sabado,marzo,14:01 A 16:00,zapopan,SANTA CATALINA COL SANTA MARGARITA,SANTA MONICA ZAP,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,V.W.,VOLKSWAGEN,GOLF,1991,,,,,,3873,3882,3987,12476,1496,664658.2753,2292739.709,matched (3),,,,,,,
6,lunes,mayo,12:01 A 14:00,zapopan,SANTA MARGARITA,SANTA MONICA ZAP,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,TAXI,masculino,40 A 49,NISSAN,NISSAN,VERSA,2017,N.D.,2,,,,621,622,742,17157,1497,664616.6804,2293111.183,matched (3),,,,,,,
7,martes,mayo,08:01 A 10:00,zapopan,PERIFERICO,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,MOTOCICLETA,masculino,30 A 39,BAJAJ,BAJAJ,PULSAR,2019,,2,,,herido,750,751,871,17286,1498,664971.1215,2292834.907,matched (3),,,,,,,
11,sabado,mayo,14:01 A 16:00,zapopan,SANTA MARGARITA,SANTA MONICA ZAP,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,DATSUN,DATSUN,SEDAN,1971,,2,,,,1387,1393,1509,17924,1499,664626.7399,2293110.171,matched (3),,,,,,,
13,lunes,mayo,10:01 A 12:00,zapopan,DE LAS TORRES AV COL SANTA MARGARITA,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,VW,VOLKSWAGEN,JETTA,2004,,2,,,,1549,1558,1672,18087,1500,665292.3681,2292870.247,matched (3),,,,,,,
14,martes,mayo,06:01 A 08:00,zapopan,PERIFERICO,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,50 A 59,CHEVROLET,CHEVROLET,PICKUP,1982,,1,,,,1684,1692,1803,18218,1501,665005.5032,2292838.159,matched (3),,,,,,,
21,martes,mayo,12:01 A 14:00,zapopan,SANTA ANA COL SANTA MARGARITA,SANTA MARGARITA,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,20 A 29,FORD,FORD,SUPER DUTY,2017,,2,,,,2578,2572,2663,19079,1502,665469.6023,2293171.079,matched (3),,,,,,,
28,martes,mayo,08:01 A 10:00,zapopan,PERIFERICO,SANTA ESTHER,COL SANTA MARGARITA,CHOQUE,SIN ELEMENTOS,MOTOCICLETA,masculino,30 A 39,HONDA,HONDA,MOTO,2017,,2,,,,3525,3493,3583,19999,1503,664973.2312,2292830.226,matched (3),,,,,,,
31,jueves,enero,16:01 A 18:00,zapopan,JOSE CLEMENTE OROZCO COL SANTA MARIA DEL PUEBLITO,MORELOS COL SANTA MARIA DEL PUEBLITO,COL SANTA MARIA DEL PUEBLITO,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,20 A 29,FORD,FORD,ESCAPE,2013,,2,,,,3711,3729,3841,3839,1504,663097.745,2287287.206,matched (3),,,,,,,
2,sabado,febrero,08:01 A 10:00,zapopan,VALLARTA AV,INDEPENDENCIA COL SANTA MARIA DEL PUEBLITO,COL SANTA MARIA DEL PUEBLITO,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,femenino,20 A 29,MAZDA,MAZDA,CX5,2014,,2,,,,,323,481,4497,1505,662969.0325,2287719.41,matched (3),,,,,,,
24,domingo,febrero,04:01 A 06:00,zapopan,VALLARTA AV,ALLENDE ZAP,COL SANTA MARIA DEL PUEBLITO,CHOQUE,SIN ELEMENTOS,TAXI,N.D,N.D,NISSAN,NISSAN,VERSA,2014,N.D.,2,,,,,3636,3779,7795,1506,662674.6434,2287781.969,matched (3),,,,,,,
10,domingo,marzo,00:01 A 02:00,zapopan,VALLARTA AV,INDEPENDENCIA COL SANTA MARIA DEL PUEBLITO,COL SANTA MARIA DEL PUEBLITO,CONTRA OBJETO FIJO,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,femenino,30 A 39,TOYOTA,TOYOTA,HIGHLANDER,2016,,,,,,1201,1201,1348,9837,1507,662969.6037,2287726.399,matched (3),,,,,,,
22,viernes,marzo,16:01 A 18:00,zapopan,VALLARTA AV,INDEPENDENCIA COL SANTA MARIA DEL PUEBLITO,COL SANTA MARIA DEL PUEBLITO,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,VOLKSWAGEN,VOLKSWAGEN,BEATLE,2017,,,,,,2814,2822,2928,11417,1508,662965.4895,2287722.55,matched (3),,,,,,,
5,martes,marzo,12:01 A 14:00,zapopan,CARRETERA A NEXTIPAC,MANANTIAL NEXTIPAC,COL SANTA MONICA DE LOS CHORRITOS,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,DODGE,DODGE,NEON,1990,,,,,,490,484,639,9128,1509,,,master only (1),,,,,,,
30,jueves,mayo,16:01 A 18:00,zapopan,JUAN MANUEL RUVALCABA,SALTO DEL AGUA,COL SANTA MONICA DE LOS CHORRITOS,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,20 A 29,VOLKSWAGEN,VOLKSWAGEN,BEETLE,2004,,2,,,,3837,3805,3895,20310,1510,,,master only (1),,,,,,,
29,martes,enero,10:01 A 12:00,zapopan,PERIFERICO,FEDERALISMO CALZ,COL SAUZALITO,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,30 A 39,NISSAN,NISSAN,VERSA,2018,,2,,,,3272,3289,3417,3415,1511,671551.4558,2293263.747,matched (3),,,,,,,
22,miercoles,mayo,14:01 A 16:00,zapopan,D AV COL SEATTLE,SAN JORGE COL SEATTLE,COL SEATLE,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,CHRYSLER,CHRYSLER,NEON,1995,,2,,,,2715,2707,2798,19214,1512,669264.5818,2291847.946,matched (3),,,,,,,
25,lunes,febrero,16:01 A 18:00,zapopan,B AV COL SEATTLE,C 4 COL SEATTLE,COL SEATTLE,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,N.D,N.D,VW,VOLKSWAGEN,CROSSFOR,2017,,2,,,,,3654,3797,7813,1513,668880.0823,2292113.238,matched (3),,,,,,,
28,jueves,febrero,08:01 A 10:00,zapopan,D AV COL SEATTLE,SAN JORGE COL SEATTLE,COL SEATTLE,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,60 A 69,VW,VOLKSWAGEN,JETTA,2015,,2,,,,,4113,4246,8262,1514,669267.8124,2291844.17,matched (3),,,,,,,
27,miercoles,marzo,08:01 A 10:00,zapopan,D AV COL SEATTLE,SAN JORGE COL SEATTLE,COL SEATTLE,CONTRA OBJETO FIJO,SIN ELEMENTOS,SIN DATOS,N.D,N.D,SIN DATOS,N.D.,SIN DATOS,N.D.,,,,,,3364,3374,3483,11972,1515,669268.7255,2291848.622,matched (3),,,,,,,
9,jueves,mayo,12:01 A 14:00,zapopan,C AV,SAN JORGE COL SEATTLE,COL SEATTLE,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,20 A 29,RENAULT,RENAULT,DUSTER,2015,,2,,,,1066,1070,1186,17601,1516,669274.2441,2291966.748,matched (3),,,,,,,
10,viernes,mayo,00:01 A 02:00,zapopan,C AV,SAN JORGE COL SEATTLE,COL SEATTLE,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,50 A 59,CHEVROLET,CHEVROLET,MATIZ,2015,,2,,,,1136,1140,1256,17671,1517,669271.7061,2291965.136,matched (3),,,,,,,
6,lunes,mayo,04:01 A 06:00,zapopan,CARRETERA A TESISTAN,ENCINOS TESISTAN,COL SENDA DEL VALLE TESISTAN,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,50 A 59,DODGE,DODGE,NEON,2003,,2,,,herido,602,603,723,17138,1518,662648.7042,2296722.843,matched (3),,,,,,,
22,martes,enero,12:01 A 14:00,zapopan,BASE AEREA MILITAR AV,PASEO SOLARES AV,COL SOLARES,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,30 A 39,NISSAN,NISSAN,ESTACAS,1998,,1,,,,2345,2361,2493,2491,1519,661053.9199,2292545.53,matched (3),,,,,,,
27,miercoles,marzo,08:01 A 10:00,zapopan,BASE AEREA MILITAR AV,PASEO SOLARES AV,COL SOLARES,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,V. W.,VOLKSWAGEN,GOLF,1993,,,,,,3342,3352,3461,11950,1520,661069.1654,2292555.913,matched (3),,,,,,,
27,miercoles,marzo,08:01 A 10:00,zapopan,BASE AEREA MILITAR AV,PASEO SOLARES AV,COL SOLARES,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,10 A 19,V. W.,VOLKSWAGEN,SEDAN,1994,,,,,,3376,3386,3495,11984,1521,661067.4175,2292548.67,matched (3),,,,,,,
6,lunes,mayo,12:01 A 14:00,zapopan,BASE AEREA MILITAR AV,PASEO SOLARES AV,COL SOLARES,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,N.D,MITSUBISHI,MITSUBISHI,LANCER,2014,,2,,,,611,612,732,17147,1522,661064.0602,2292540.81,matched (3),,,,,,,
14,martes,mayo,20:01 A 22:00,zapopan,BASE AEREA MILITAR AV,PASEO SOLARES AV,COL SOLARES,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,20 A 29,V.W.,VOLKSWAGEN,SEDAN,1983,,2,,,,1743,1751,1862,18278,1523,661058.0252,2292559.62,matched (3),,,,,,,
18,sabado,mayo,06:01 A 08:00,zapopan,BASE AEREA MILITAR AV,PASEO SOLARES AV,COL SOLARES,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,masculino,60 A 69,NISSAN,NISSAN,TSURU,2005,,2,,,,2188,2184,2279,18695,1524,661060.5749,2292567.473,matched (3),,,,,,,
8,martes,enero,08:01 A 10:00,zapopan,PERIFERICO,TABACHINES AV,COL TABACHINES,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,N.D,N.D,VW,VOLKSWAGEN,SEAT,2015,,2,,,,691,695,865,863,1525,670527.7489,2293560.853,matched (3),,,,,,,
14,lunes,enero,08:01 A 10:00,zapopan,PERIFERICO,TABACHINES AV,COL TABACHINES,CHOQUE,SIN ELEMENTOS,TRANSPORTE PUBLICO,N.D,N.D,M. BENZ,MERCEDES-BENZ,C.D.,2012,,2,,,,1327,1336,1488,1486,1526,670652.7133,2293542.247,matched (3),,,,,,,
15,martes,enero,18:01 A 20:00,zapopan,PASEO DE LAS MAGNOLIAS,PASEO DE LAS SECOYAS,COL TABACHINES,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,20 A 29,NISSAN,NISSAN,PICK UP,1990,,2,,,,1499,1508,1660,1658,1527,670104.4636,2294010.394,matched (3),,,,,,,
15,martes,enero,08:01 A 10:00,zapopan,TABACHINES AV,PASEO DE LOS CASTAÑOS,COL TABACHINES,CHOQUE,SIN ELEMENTOS,TAXI,masculino,20 A 29,NISSAN,NISSAN,TSURU,1995,N.D.,1,,,,1508,1517,1669,1667,1528,670428.2213,2294238.264,matched (3),,,,,,,
23,miercoles,enero,08:01 A 10:00,zapopan,PERIFERICO,TABACHINES AV,COL TABACHINES,CHOQUE,SIN ELEMENTOS,TAXI,masculino,20 A 29,NISSAN,NISSAN,TSURU,1995,N.D.,2,,,,2506,2522,2654,2652,1529,670557.536,2293570.187,matched (3),,,,,,,
24,jueves,enero,08:01 A 10:00,zapopan,TABACHINES AV,PASEO DE LOS SABINOS,COL TABACHINES,CHOQUE,SIN ELEMENTOS,TAXI,masculino,20 A 29,NISSAN,NISSAN,TSURU,1995,N.D.,2,,,,2606,2622,2754,2752,1530,670643.2106,2293742.87,matched (3),,,,,,,
24,jueves,enero,08:01 A 10:00,zapopan,TABACHINES AV,PASEO DE LOS SABINOS,COL TABACHINES,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,40 A 49,HONDA,HONDA,FIT,2007,,2,,,,2630,2646,2778,2776,1531,670643.1145,2293732.432,matched (3),,,,,,,
25,viernes,enero,18:01 A 20:00,zapopan,PERIFERICO,TABACHINES AV,COL TABACHINES,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,40 A 49,NISSAN,NISSAN,VERSA,2017,,2,,,,2818,2835,2967,2965,1532,670616.0628,2293552.715,matched (3),,,,,,,
29,martes,enero,00:01 A 02:00,zapopan,PERIFERICO,TABACHINES AV,COL TABACHINES,CHOQUE,SIN ELEMENTOS,CAMION DE CARGA,masculino,30 A 39,FORD,FORD,VOLTEO,1978,,2,,,,3255,3272,3400,3398,1533,670600.8143,2293543.227,matched (3),,,,,,,
1,viernes,febrero,16:01 A 18:00,zapopan,TABACHINES AV,PASEO DE LOS SABINOS,COL TABACHINES,CHOQUE,SIN ELEMENTOS,CAMIONETA DE CARGA,masculino,30 A 39,NISSAN,NISSAN,DOBLE CABINA,2007,,2,,,,,91,250,4266,1534,670657.5397,2293733.481,matched (3),,,,,,,
5,martes,febrero,20:01 A 22:00,zapopan,PASEO DE LOS HUEJOTES,PASEO DE LOS TEJOCOTES,COL TABACHINES,CHOQUE,SIN ELEMENTOS,MOTOCICLETA,masculino,30 A 39,VENTO,VOLKSWAGEN,150 CC,2017,,2,,,herido,,616,777,4793,1535,670784.4417,2294718.255,matched (3),,,,,,,
5,martes,febrero,16:01 A 18:00,zapopan,PERIFERICO,TABACHINES AV,COL TABACHINES,CHOQUE,SIN ELEMENTOS,TRANSPORTE PUBLICO,masculino,20 A 29,DINA,CAMION,LINNER,2016,,2,,,,,667,828,4844,1536,670515.9487,2293579.702,matched (3),,,,,,,
6,miercoles,febrero,08:01 A 10:00,zapopan,PERIFERICO,TABACHINES AV,COL TABACHINES,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,masculino,20 A 29,CHEVROLET,CHEVROLET,SUBURBAN,1995,,1,,,,,751,910,4926,1537,670589.8449,2293559.776,matched (3),,,,,,,
6,miercoles,febrero,14:01 A 16:00,zapopan,PASEO DE LAS TULLAS,PASEO DE LOS FRAMBUESOS,COL TABACHINES,CHOQUE,SIN ELEMENTOS,CAMIONETA DE PASAJEROS,femenino,50 A 59,RENAULT,RENAULT,KOLEOS,2011,,2,,,,,836,995,5011,1538,670981.4972,2294597.824,matched (3),,,,,,,
7,jueves,febrero,14:01 A 16:00,zapopan,PERIFERICO,PASEO DE LOS BAMBUES,COL TABACHINES,CHOQUE,SIN ELEMENTOS,TRANSPORTE PUBLICO,N.D,N.D,M. BENZ,MERCEDES-BENZ,CAMION,2011,,2,,,,,970,1128,5144,1539,669515.3164,2293861.244,matched (3),,,,,,,
8,viernes,febrero,10:01 A 12:00,zapopan,PERIFERICO,TABACHINES AV,COL TABACHINES,CONTRA OBJETO FIJO,SIN ELEMENTOS,SIN DATOS,N.D,N.D,SIN DATOS,N.D.,SIN DATOS,N.D.,,N.D.,,,,,1113,1273,5289,1540,670546.8847,2293555.326,matched (3),,,,,,,
9,sabado,febrero,10:01 A 12:00,zapopan,PERIFERICO,PASEO DE LAS LIMAS,COL TABACHINES,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,30 A 39,HONDA,HONDA,CIVIC,2010,,2,,,,,1253,1407,5423,1541,669917.7505,2293756.11,matched (3),,,,,,,
9,sabado,febrero,08:01 A 10:00,zapopan,PERIFERICO,TABACHINES AV,COL TABACHINES,CHOQUE,SIN ELEMENTOS,AUTOMOVIL,femenino,20 A 29,DODGE,DODGE,DART,1980,,2,,,,,1290,1444,5460,1542,670566.2776,2293554.318,matched (3),,,,,,,
